"angle","price","type"
49.284,1,"uniform"
49.32,1,"uniform"
49.356,1,"uniform"
49.392,1,"uniform"
49.428,1,"uniform"
49.464,1,"uniform"
49.5,1,"uniform"
49.536,1,"uniform"
49.572,1,"uniform"
49.608,1,"uniform"
49.644,1,"uniform"
49.68,1,"uniform"
49.716,1,"uniform"
49.752,1,"uniform"
49.788,1,"uniform"
49.824,1,"uniform"
49.86,1,"uniform"
49.896,1,"uniform"
49.932,1,"uniform"
49.968,1,"uniform"
50.004,1,"uniform"
50.04,1,"uniform"
50.076,1,"uniform"
50.112,1,"uniform"
50.148,1,"uniform"
50.184,1,"uniform"
50.22,1,"uniform"
50.256,1,"uniform"
50.292,1,"uniform"
50.328,1,"uniform"
50.364,1,"uniform"
50.4,1,"uniform"
50.436,1,"uniform"
50.472,1,"uniform"
50.508,1,"uniform"
50.544,1,"uniform"
50.58,1,"uniform"
50.616,1,"uniform"
50.652,1,"uniform"
50.688,1,"uniform"
50.724,1,"uniform"
50.76,1,"uniform"
50.796,1,"uniform"
50.832,1,"uniform"
50.868,1,"uniform"
50.904,1,"uniform"
50.94,1,"uniform"
50.976,1,"uniform"
51.012,1,"uniform"
51.048,1,"uniform"
51.084,1,"uniform"
51.12,1,"uniform"
51.156,1,"uniform"
51.192,1,"uniform"
51.228,1,"uniform"
51.264,1,"uniform"
51.3,1,"uniform"
51.336,1,"uniform"
51.372,1,"uniform"
51.408,1,"uniform"
51.444,1,"uniform"
51.48,1,"uniform"
51.516,1,"uniform"
51.552,1,"uniform"
51.588,1,"uniform"
51.624,1,"uniform"
51.66,1,"uniform"
51.696,1,"uniform"
51.732,1,"uniform"
51.768,1,"uniform"
51.804,1,"uniform"
51.84,1,"uniform"
51.876,1,"uniform"
51.912,1,"uniform"
51.948,1,"uniform"
51.984,1,"uniform"
52.02,1,"uniform"
52.056,1,"uniform"
52.092,1,"uniform"
52.128,1,"uniform"
52.164,1,"uniform"
52.2,1,"uniform"
52.236,1,"uniform"
52.272,1,"uniform"
52.308,1,"uniform"
52.344,1,"uniform"
52.38,1,"uniform"
52.416,1,"uniform"
52.452,1,"uniform"
52.488,1,"uniform"
52.524,1,"uniform"
52.56,1,"uniform"
52.596,1,"uniform"
52.632,1,"uniform"
52.668,1,"uniform"
52.704,1,"uniform"
52.74,1,"uniform"
52.776,1,"uniform"
52.812,1,"uniform"
52.848,1,"uniform"
52.884,1,"uniform"
52.92,1,"uniform"
52.956,1,"uniform"
52.992,1,"uniform"
53.028,1,"uniform"
53.064,1,"uniform"
53.1,1,"uniform"
53.136,1,"uniform"
53.172,1,"uniform"
53.208,1,"uniform"
53.244,1,"uniform"
53.28,1,"uniform"
53.316,1,"uniform"
53.352,1,"uniform"
53.388,1,"uniform"
53.424,1,"uniform"
53.46,1,"uniform"
53.496,1,"uniform"
53.532,1,"uniform"
53.568,1,"uniform"
53.604,1,"uniform"
53.64,1,"uniform"
53.676,1,"uniform"
53.712,1,"uniform"
53.748,1,"uniform"
53.784,1,"uniform"
53.82,1,"uniform"
53.856,1,"uniform"
53.892,1,"uniform"
53.928,1,"uniform"
53.964,1,"uniform"
54,1,"uniform"
54.036,1,"uniform"
54.072,1,"uniform"
54.108,1,"uniform"
54.144,1,"uniform"
54.18,1,"uniform"
54.216,1,"uniform"
54.252,1,"uniform"
54.288,1,"uniform"
54.324,1,"uniform"
54.36,1,"uniform"
54.396,1,"uniform"
54.432,1,"uniform"
54.468,1,"uniform"
54.504,1,"uniform"
54.54,1,"uniform"
54.576,1,"uniform"
54.612,1,"uniform"
54.648,1,"uniform"
54.684,1,"uniform"
54.72,1,"uniform"
54.756,1,"uniform"
54.792,1,"uniform"
54.828,1,"uniform"
54.864,1,"uniform"
54.9,1,"uniform"
54.936,1,"uniform"
54.972,1,"uniform"
55.008,1,"uniform"
55.044,1,"uniform"
55.08,1,"uniform"
55.116,1,"uniform"
55.152,1,"uniform"
55.188,1,"uniform"
55.224,1,"uniform"
55.26,1,"uniform"
55.296,1,"uniform"
55.332,1,"uniform"
55.368,1,"uniform"
55.404,1,"uniform"
55.44,1,"uniform"
55.476,1,"uniform"
55.512,1,"uniform"
55.548,1,"uniform"
55.584,1,"uniform"
55.62,1,"uniform"
55.656,1,"uniform"
55.692,1,"uniform"
55.728,1,"uniform"
55.764,1,"uniform"
55.8,1,"uniform"
55.836,1,"uniform"
55.872,1,"uniform"
55.908,1,"uniform"
55.944,1,"uniform"
55.98,1,"uniform"
56.016,1,"uniform"
56.052,1,"uniform"
56.088,1,"uniform"
56.124,1,"uniform"
56.16,1,"uniform"
56.196,1,"uniform"
56.232,1,"uniform"
56.268,1,"uniform"
56.304,1,"uniform"
56.34,1,"uniform"
56.376,1,"uniform"
56.412,1,"uniform"
56.448,1,"uniform"
56.484,1,"uniform"
56.52,1,"uniform"
56.556,1,"uniform"
56.592,1,"uniform"
56.628,1,"uniform"
56.664,1,"uniform"
56.7,1,"uniform"
56.736,1,"uniform"
56.772,1,"uniform"
56.808,1,"uniform"
56.844,1,"uniform"
56.88,1,"uniform"
56.916,1,"uniform"
56.952,1,"uniform"
56.988,1,"uniform"
57.024,1,"uniform"
57.06,1,"uniform"
57.096,1,"uniform"
57.132,1,"uniform"
57.168,1,"uniform"
57.204,1,"uniform"
57.24,1,"uniform"
57.276,1,"uniform"
57.312,1,"uniform"
57.348,1,"uniform"
57.384,1,"uniform"
57.42,1,"uniform"
57.456,1,"uniform"
57.492,1,"uniform"
57.528,1,"uniform"
57.564,1,"uniform"
57.6,1,"uniform"
57.636,1,"uniform"
57.672,1,"uniform"
57.708,1,"uniform"
57.744,1,"uniform"
57.78,1,"uniform"
57.816,1,"uniform"
57.852,1,"uniform"
57.888,1,"uniform"
57.924,1,"uniform"
57.96,1,"uniform"
57.996,1,"uniform"
58.032,1,"uniform"
58.068,1,"uniform"
58.104,1,"uniform"
58.14,1,"uniform"
58.176,1,"uniform"
58.212,1,"uniform"
58.248,1,"uniform"
58.284,1,"uniform"
58.32,1,"uniform"
58.356,1,"uniform"
58.392,1,"uniform"
58.428,1,"uniform"
58.464,1,"uniform"
58.5,1,"uniform"
58.536,1,"uniform"
58.572,1,"uniform"
58.608,1,"uniform"
58.644,1,"uniform"
58.68,1,"uniform"
58.716,1,"uniform"
58.752,1,"uniform"
58.788,1,"uniform"
58.824,1,"uniform"
58.86,1,"uniform"
58.896,1,"uniform"
58.932,1,"uniform"
58.968,1,"uniform"
59.004,1,"uniform"
59.04,1,"uniform"
59.076,1,"uniform"
59.112,1,"uniform"
59.148,1,"uniform"
59.184,1,"uniform"
59.22,1,"uniform"
59.256,1,"uniform"
59.292,1,"uniform"
59.328,1,"uniform"
59.364,1,"uniform"
59.4,1,"uniform"
59.436,1,"uniform"
59.472,1,"uniform"
59.508,1,"uniform"
59.544,1,"uniform"
59.58,1,"uniform"
59.616,1,"uniform"
59.652,1,"uniform"
59.688,1,"uniform"
59.724,1,"uniform"
59.76,1,"uniform"
59.796,1,"uniform"
59.832,1,"uniform"
59.868,1,"uniform"
59.904,1,"uniform"
59.94,1,"uniform"
59.976,1,"uniform"
60.012,1,"uniform"
60.048,1,"uniform"
60.084,1,"uniform"
60.12,1,"uniform"
60.156,1,"uniform"
60.192,1,"uniform"
60.228,1,"uniform"
60.264,1,"uniform"
60.3,1,"uniform"
60.336,1,"uniform"
60.372,1,"uniform"
60.408,1,"uniform"
60.444,1,"uniform"
60.48,1,"uniform"
60.516,1,"uniform"
60.552,1,"uniform"
60.588,1,"uniform"
60.624,1,"uniform"
60.66,1,"uniform"
60.696,1,"uniform"
60.732,1,"uniform"
60.768,1,"uniform"
60.804,1,"uniform"
60.84,1,"uniform"
60.876,1,"uniform"
60.912,1,"uniform"
60.948,1,"uniform"
60.984,1,"uniform"
61.02,1,"uniform"
61.056,1,"uniform"
61.092,1,"uniform"
61.128,1,"uniform"
61.164,1,"uniform"
61.2,1,"uniform"
61.236,1,"uniform"
61.272,1,"uniform"
61.308,1,"uniform"
61.344,1,"uniform"
61.38,1,"uniform"
61.416,1,"uniform"
61.452,1,"uniform"
61.488,1,"uniform"
61.524,1,"uniform"
61.56,1,"uniform"
61.596,1,"uniform"
61.632,1,"uniform"
61.668,1,"uniform"
61.704,1,"uniform"
61.74,1,"uniform"
61.776,1,"uniform"
61.812,1,"uniform"
61.848,1,"uniform"
61.884,1,"uniform"
61.92,1,"uniform"
61.956,1,"uniform"
61.992,1,"uniform"
62.028,1,"uniform"
62.064,1,"uniform"
62.1,1,"uniform"
62.136,1,"uniform"
62.172,1,"uniform"
62.208,1,"uniform"
62.244,1,"uniform"
62.28,1,"uniform"
62.316,1,"uniform"
62.352,1,"uniform"
62.388,1,"uniform"
62.424,1,"uniform"
62.46,1,"uniform"
62.496,1,"uniform"
62.532,1,"uniform"
62.568,1,"uniform"
62.604,1,"uniform"
62.64,1,"uniform"
62.676,1,"uniform"
62.712,1,"uniform"
62.748,1,"uniform"
62.784,1,"uniform"
62.82,1,"uniform"
62.856,1,"uniform"
62.892,1,"uniform"
62.928,1,"uniform"
62.964,1,"uniform"
63,1,"uniform"
63.036,1,"uniform"
63.072,1,"uniform"
63.108,1,"uniform"
63.144,1,"uniform"
63.18,1,"uniform"
63.216,1,"uniform"
63.252,1,"uniform"
63.288,1,"uniform"
63.324,1,"uniform"
63.36,1,"uniform"
63.396,1,"uniform"
63.432,1,"uniform"
63.468,1,"uniform"
63.504,1,"uniform"
63.54,1,"uniform"
63.576,1,"uniform"
63.612,1,"uniform"
63.648,1,"uniform"
63.684,1,"uniform"
63.72,1,"uniform"
63.756,1,"uniform"
63.792,1,"uniform"
63.828,1,"uniform"
63.864,1,"uniform"
63.9,1,"uniform"
63.936,1,"uniform"
63.972,1,"uniform"
64.008,1,"uniform"
64.044,1,"uniform"
64.08,1,"uniform"
64.116,1,"uniform"
64.152,1,"uniform"
64.188,1,"uniform"
64.224,1,"uniform"
64.26,1,"uniform"
64.296,1,"uniform"
64.332,1,"uniform"
64.368,1,"uniform"
64.404,1,"uniform"
64.44,1,"uniform"
64.476,1,"uniform"
64.512,1,"uniform"
64.548,1,"uniform"
64.584,1,"uniform"
64.62,1,"uniform"
64.656,1,"uniform"
64.692,1,"uniform"
64.728,1,"uniform"
64.764,1,"uniform"
64.8,1,"uniform"
64.836,1,"uniform"
64.872,1,"uniform"
64.908,1,"uniform"
64.944,1,"uniform"
64.98,1,"uniform"
65.016,1,"uniform"
65.052,1,"uniform"
65.088,1,"uniform"
65.124,1,"uniform"
65.16,1,"uniform"
65.196,1,"uniform"
65.232,1,"uniform"
65.268,1,"uniform"
65.304,1,"uniform"
65.34,1,"uniform"
65.376,1,"uniform"
65.412,1,"uniform"
65.448,1,"uniform"
65.484,1,"uniform"
65.52,1,"uniform"
65.556,1,"uniform"
65.592,1,"uniform"
65.628,1,"uniform"
65.664,1,"uniform"
65.7,1,"uniform"
65.736,1,"uniform"
65.772,1,"uniform"
65.808,1,"uniform"
65.844,1,"uniform"
65.88,1,"uniform"
65.916,1,"uniform"
65.952,1,"uniform"
65.988,1,"uniform"
66.024,1,"uniform"
66.06,1,"uniform"
66.096,1,"uniform"
66.132,1,"uniform"
66.168,1,"uniform"
66.204,1,"uniform"
66.24,1,"uniform"
66.276,1,"uniform"
66.312,1,"uniform"
66.348,1,"uniform"
66.384,1,"uniform"
66.42,1,"uniform"
66.456,1,"uniform"
66.492,1,"uniform"
66.528,1,"uniform"
66.564,1,"uniform"
66.6,1,"uniform"
66.636,1,"uniform"
66.672,1,"uniform"
66.708,1,"uniform"
66.744,1,"uniform"
66.78,1,"uniform"
66.816,1,"uniform"
66.852,1,"uniform"
66.888,1,"uniform"
66.924,1,"uniform"
66.96,1,"uniform"
66.996,1,"uniform"
67.032,1,"uniform"
67.068,1,"uniform"
67.104,1,"uniform"
67.14,1,"uniform"
67.176,1,"uniform"
67.212,1,"uniform"
67.248,1,"uniform"
67.284,1,"uniform"
67.32,1,"uniform"
67.356,1,"uniform"
67.392,1,"uniform"
67.428,1,"uniform"
67.464,1,"uniform"
67.5,1,"uniform"
67.536,1,"uniform"
67.572,1,"uniform"
67.608,1,"uniform"
67.644,1,"uniform"
67.68,1,"uniform"
67.716,1,"uniform"
67.752,1,"uniform"
67.788,1,"uniform"
67.824,1,"uniform"
67.86,1,"uniform"
67.896,1,"uniform"
67.932,1,"uniform"
67.968,1,"uniform"
68.004,1,"uniform"
68.04,1,"uniform"
68.076,1,"uniform"
68.112,1,"uniform"
68.148,1,"uniform"
68.184,1,"uniform"
68.22,1,"uniform"
68.256,1,"uniform"
68.292,1,"uniform"
68.328,1,"uniform"
68.364,1,"uniform"
68.4,1,"uniform"
68.436,1,"uniform"
68.472,1,"uniform"
68.508,1,"uniform"
68.544,1,"uniform"
68.58,1,"uniform"
68.616,1,"uniform"
68.652,1,"uniform"
68.688,1,"uniform"
68.724,1,"uniform"
68.76,1,"uniform"
68.796,1,"uniform"
68.832,1,"uniform"
68.868,1,"uniform"
68.904,1,"uniform"
68.94,1,"uniform"
68.976,1,"uniform"
69.012,1,"uniform"
69.048,1,"uniform"
69.084,1,"uniform"
69.12,1,"uniform"
69.156,1,"uniform"
69.192,1,"uniform"
69.228,1,"uniform"
69.264,1,"uniform"
69.3,1,"uniform"
69.336,1,"uniform"
69.372,1,"uniform"
69.408,1,"uniform"
69.444,1,"uniform"
69.48,1,"uniform"
69.516,1,"uniform"
69.552,1,"uniform"
69.588,1,"uniform"
69.624,1,"uniform"
69.66,1,"uniform"
69.696,1,"uniform"
69.732,1,"uniform"
69.768,1,"uniform"
69.804,1,"uniform"
69.84,1,"uniform"
69.876,1,"uniform"
69.912,1,"uniform"
69.948,1,"uniform"
69.984,1,"uniform"
70.02,1,"uniform"
70.056,1,"uniform"
70.092,1,"uniform"
70.128,1,"uniform"
70.164,1,"uniform"
70.2,1,"uniform"
70.236,1,"uniform"
70.272,1,"uniform"
70.308,1,"uniform"
70.344,1,"uniform"
70.38,1,"uniform"
70.416,1,"uniform"
70.452,1,"uniform"
70.488,1,"uniform"
70.524,1,"uniform"
70.56,1,"uniform"
70.596,1,"uniform"
70.632,1,"uniform"
70.668,1,"uniform"
70.704,1,"uniform"
70.74,1,"uniform"
70.776,1,"uniform"
70.812,1,"uniform"
70.848,1,"uniform"
70.884,1,"uniform"
70.92,1,"uniform"
70.956,1,"uniform"
70.992,1,"uniform"
71.028,1,"uniform"
71.064,1,"uniform"
71.1,1,"uniform"
71.136,1,"uniform"
71.172,1,"uniform"
71.208,1,"uniform"
71.244,1,"uniform"
71.28,1,"uniform"
71.316,1,"uniform"
71.352,1,"uniform"
71.388,1,"uniform"
71.424,1,"uniform"
71.46,1,"uniform"
71.496,1,"uniform"
71.532,1,"uniform"
71.568,1,"uniform"
71.604,1,"uniform"
71.64,1,"uniform"
71.676,1,"uniform"
71.712,1,"uniform"
71.748,1,"uniform"
71.784,1,"uniform"
71.82,1,"uniform"
71.856,1,"uniform"
71.892,1,"uniform"
71.928,1,"uniform"
71.964,1,"uniform"
72,1,"uniform"
72.036,1,"uniform"
72.072,1,"uniform"
72.108,1,"uniform"
72.144,1,"uniform"
72.18,1,"uniform"
72.216,1,"uniform"
72.252,1,"uniform"
72.288,1,"uniform"
72.324,1,"uniform"
72.36,1,"uniform"
72.396,1,"uniform"
72.432,1,"uniform"
72.468,1,"uniform"
72.504,1,"uniform"
72.54,1,"uniform"
72.576,1,"uniform"
72.612,1,"uniform"
72.648,1,"uniform"
72.684,1,"uniform"
72.72,1,"uniform"
72.756,1,"uniform"
72.792,1,"uniform"
72.828,1,"uniform"
72.864,1,"uniform"
72.9,1,"uniform"
72.936,1,"uniform"
72.972,1,"uniform"
73.008,1,"uniform"
73.044,1,"uniform"
73.08,1,"uniform"
73.116,1,"uniform"
73.152,1,"uniform"
73.188,1,"uniform"
73.224,1,"uniform"
73.26,1,"uniform"
73.296,1,"uniform"
73.332,1,"uniform"
73.368,1,"uniform"
73.404,1,"uniform"
73.44,1,"uniform"
73.476,1,"uniform"
73.512,1,"uniform"
73.548,1,"uniform"
73.584,1,"uniform"
73.62,1,"uniform"
73.656,1,"uniform"
73.692,1,"uniform"
73.728,1,"uniform"
73.764,1,"uniform"
73.8,1,"uniform"
73.836,1,"uniform"
73.872,1,"uniform"
73.908,1,"uniform"
73.944,1,"uniform"
73.98,1,"uniform"
74.016,1,"uniform"
74.052,1,"uniform"
74.088,1,"uniform"
74.124,1,"uniform"
74.16,1,"uniform"
74.196,1,"uniform"
74.232,1,"uniform"
74.268,1,"uniform"
74.304,1,"uniform"
74.34,1,"uniform"
74.376,1,"uniform"
74.412,1,"uniform"
74.448,1,"uniform"
74.484,1,"uniform"
74.52,1,"uniform"
74.556,1,"uniform"
74.592,1,"uniform"
74.628,1,"uniform"
74.664,1,"uniform"
74.7,1,"uniform"
74.736,1,"uniform"
74.772,1,"uniform"
74.808,1,"uniform"
74.844,1,"uniform"
74.88,1,"uniform"
74.916,1,"uniform"
74.952,1,"uniform"
74.988,1,"uniform"
75.024,1,"uniform"
75.06,1,"uniform"
75.096,1,"uniform"
75.132,1,"uniform"
75.168,1,"uniform"
75.204,1,"uniform"
75.24,1,"uniform"
75.276,1,"uniform"
75.312,1,"uniform"
75.348,1,"uniform"
75.384,1,"uniform"
75.42,1,"uniform"
75.456,1,"uniform"
75.492,1,"uniform"
75.528,1,"uniform"
75.564,1,"uniform"
75.6,1,"uniform"
75.636,1,"uniform"
75.672,1,"uniform"
75.708,1,"uniform"
75.744,1,"uniform"
75.78,1,"uniform"
75.816,1,"uniform"
75.852,1,"uniform"
75.888,1,"uniform"
75.924,1,"uniform"
75.96,1,"uniform"
75.996,1,"uniform"
76.032,1,"uniform"
76.068,1,"uniform"
76.104,1,"uniform"
76.14,1,"uniform"
76.176,1,"uniform"
76.212,1,"uniform"
76.248,1,"uniform"
76.284,1,"uniform"
76.32,1,"uniform"
76.356,1,"uniform"
76.392,1,"uniform"
76.428,1,"uniform"
76.464,1,"uniform"
76.5,1,"uniform"
76.536,1,"uniform"
76.572,1,"uniform"
76.608,1,"uniform"
76.644,1,"uniform"
76.68,1,"uniform"
76.716,1,"uniform"
76.752,1,"uniform"
76.788,1,"uniform"
76.824,1,"uniform"
76.86,1,"uniform"
76.896,1,"uniform"
76.932,1,"uniform"
76.968,1,"uniform"
77.004,1,"uniform"
77.04,1,"uniform"
77.076,1,"uniform"
77.112,1,"uniform"
77.148,1,"uniform"
77.184,1,"uniform"
77.22,1,"uniform"
77.256,1,"uniform"
77.292,1,"uniform"
77.328,1,"uniform"
77.364,1,"uniform"
77.4,1,"uniform"
77.436,1,"uniform"
77.472,1,"uniform"
77.508,1,"uniform"
77.544,1,"uniform"
77.58,1,"uniform"
77.616,1,"uniform"
77.652,1,"uniform"
77.688,1,"uniform"
77.724,1,"uniform"
77.76,1,"uniform"
77.796,1,"uniform"
77.832,1,"uniform"
77.868,1,"uniform"
77.904,1,"uniform"
77.94,1,"uniform"
77.976,1,"uniform"
78.012,1,"uniform"
78.048,1,"uniform"
78.084,1,"uniform"
78.12,1,"uniform"
78.156,1,"uniform"
78.192,1,"uniform"
78.228,1,"uniform"
78.264,1,"uniform"
78.3,1,"uniform"
78.336,1,"uniform"
78.372,1,"uniform"
78.408,1,"uniform"
78.444,1,"uniform"
78.48,1,"uniform"
78.516,1,"uniform"
78.552,1,"uniform"
78.588,1,"uniform"
78.624,1,"uniform"
78.66,1,"uniform"
78.696,1,"uniform"
78.732,1,"uniform"
78.768,1,"uniform"
78.804,1,"uniform"
78.84,1,"uniform"
78.876,1,"uniform"
78.912,1,"uniform"
78.948,1,"uniform"
78.984,1,"uniform"
79.02,1,"uniform"
79.056,1,"uniform"
79.092,1,"uniform"
79.128,1,"uniform"
79.164,1,"uniform"
79.2,1,"uniform"
79.236,1,"uniform"
79.272,1,"uniform"
79.308,1,"uniform"
79.344,1,"uniform"
79.38,1,"uniform"
79.416,1,"uniform"
79.452,1,"uniform"
79.488,1,"uniform"
79.524,1,"uniform"
79.56,1,"uniform"
79.596,1,"uniform"
79.632,1,"uniform"
79.668,1,"uniform"
79.704,1,"uniform"
79.74,1,"uniform"
79.776,1,"uniform"
79.812,1,"uniform"
79.848,1,"uniform"
79.884,1,"uniform"
79.92,1,"uniform"
79.956,1,"uniform"
79.992,1,"uniform"
80.028,1,"uniform"
80.064,1,"uniform"
80.1,1,"uniform"
80.136,1,"uniform"
80.172,1,"uniform"
80.208,1,"uniform"
80.244,1,"uniform"
80.28,1,"uniform"
80.316,1,"uniform"
80.352,1,"uniform"
80.388,1,"uniform"
80.424,1,"uniform"
80.46,1,"uniform"
80.496,1,"uniform"
80.532,1,"uniform"
80.568,1,"uniform"
80.604,1,"uniform"
80.64,1,"uniform"
80.676,1,"uniform"
80.712,1,"uniform"
80.748,1,"uniform"
80.784,1,"uniform"
80.82,1,"uniform"
80.856,1,"uniform"
80.892,1,"uniform"
80.928,1,"uniform"
80.964,1,"uniform"
81,1,"uniform"
81.036,1,"uniform"
81.072,1,"uniform"
81.108,1,"uniform"
81.144,1,"uniform"
81.18,1,"uniform"
81.216,1,"uniform"
81.252,1,"uniform"
81.288,1,"uniform"
81.324,1,"uniform"
81.36,1,"uniform"
81.396,1,"uniform"
81.432,1,"uniform"
81.468,1,"uniform"
81.504,1,"uniform"
81.54,1,"uniform"
81.576,1,"uniform"
81.612,1,"uniform"
81.648,1,"uniform"
81.684,1,"uniform"
81.72,1,"uniform"
81.756,1,"uniform"
81.792,1,"uniform"
81.828,1,"uniform"
81.864,1,"uniform"
81.9,1,"uniform"
81.936,1,"uniform"
81.972,1,"uniform"
82.008,1,"uniform"
82.044,1,"uniform"
82.08,1,"uniform"
82.116,1,"uniform"
82.152,1,"uniform"
82.188,1,"uniform"
82.224,1,"uniform"
82.26,1,"uniform"
82.296,1,"uniform"
82.332,1,"uniform"
82.368,1,"uniform"
82.404,1,"uniform"
82.44,1,"uniform"
82.476,1,"uniform"
82.512,1,"uniform"
82.548,1,"uniform"
82.584,1,"uniform"
82.62,1,"uniform"
82.656,1,"uniform"
82.692,1,"uniform"
82.728,1,"uniform"
82.764,1,"uniform"
82.8,1,"uniform"
82.836,1,"uniform"
82.872,1,"uniform"
82.908,1,"uniform"
82.944,1,"uniform"
82.98,1,"uniform"
83.016,1,"uniform"
83.052,1,"uniform"
83.088,1,"uniform"
83.124,1,"uniform"
83.16,1,"uniform"
83.196,1,"uniform"
83.232,1,"uniform"
83.268,1,"uniform"
83.304,1,"uniform"
83.34,1,"uniform"
83.376,1,"uniform"
83.412,1,"uniform"
83.448,1,"uniform"
83.484,1,"uniform"
83.52,1,"uniform"
83.556,1,"uniform"
83.592,1,"uniform"
83.628,1,"uniform"
83.664,1,"uniform"
83.7,1,"uniform"
83.736,1,"uniform"
83.772,1,"uniform"
83.808,1,"uniform"
83.844,1,"uniform"
83.88,1,"uniform"
83.916,1,"uniform"
83.952,1,"uniform"
83.988,1,"uniform"
84.024,1,"uniform"
84.06,1,"uniform"
84.096,1,"uniform"
84.132,1,"uniform"
84.168,1,"uniform"
84.204,1,"uniform"
84.24,1,"uniform"
84.276,1,"uniform"
84.312,1,"uniform"
84.348,1,"uniform"
84.384,1,"uniform"
84.42,1,"uniform"
84.456,1,"uniform"
84.492,1,"uniform"
84.528,1,"uniform"
84.564,1,"uniform"
84.6,1,"uniform"
84.636,1,"uniform"
84.672,1,"uniform"
84.708,1,"uniform"
84.744,1,"uniform"
84.78,1,"uniform"
84.816,1,"uniform"
84.852,1,"uniform"
84.888,1,"uniform"
84.924,1,"uniform"
84.96,1,"uniform"
84.996,1,"uniform"
85.032,1,"uniform"
85.068,1,"uniform"
85.104,1,"uniform"
85.14,1,"uniform"
85.176,1,"uniform"
85.212,1,"uniform"
85.248,1,"uniform"
85.284,1,"uniform"
85.32,1,"uniform"
85.356,1,"uniform"
85.392,1,"uniform"
85.428,1,"uniform"
85.464,1,"uniform"
85.5,1,"uniform"
85.536,1,"uniform"
85.572,1,"uniform"
85.608,1,"uniform"
85.644,1,"uniform"
85.68,1,"uniform"
85.716,1,"uniform"
85.752,1,"uniform"
85.788,1,"uniform"
85.824,1,"uniform"
85.86,1,"uniform"
85.896,1,"uniform"
85.932,1,"uniform"
85.968,1,"uniform"
86.004,1,"uniform"
86.04,1,"uniform"
86.076,1,"uniform"
86.112,1,"uniform"
86.148,1,"uniform"
86.184,1,"uniform"
86.22,1,"uniform"
86.256,1,"uniform"
86.292,1,"uniform"
86.328,1,"uniform"
86.364,1,"uniform"
86.4,1,"uniform"
86.436,1,"uniform"
86.472,1,"uniform"
86.508,1,"uniform"
86.544,1,"uniform"
86.58,1,"uniform"
86.616,1,"uniform"
86.652,1,"uniform"
86.688,1,"uniform"
86.724,1,"uniform"
86.76,1,"uniform"
86.796,1,"uniform"
86.832,1,"uniform"
86.868,1,"uniform"
86.904,1,"uniform"
86.94,1,"uniform"
86.976,1,"uniform"
87.012,1,"uniform"
87.048,1,"uniform"
87.084,1,"uniform"
87.12,1,"uniform"
87.156,1,"uniform"
87.192,1,"uniform"
87.228,1,"uniform"
87.264,1,"uniform"
87.3,1,"uniform"
87.336,1,"uniform"
87.372,1,"uniform"
87.408,1,"uniform"
87.444,1,"uniform"
87.48,1,"uniform"
87.516,1,"uniform"
87.552,1,"uniform"
87.588,1,"uniform"
87.624,1,"uniform"
87.66,1,"uniform"
87.696,1,"uniform"
87.732,1,"uniform"
87.768,1,"uniform"
87.804,1,"uniform"
87.84,1,"uniform"
87.876,1,"uniform"
87.912,1,"uniform"
87.948,1,"uniform"
87.984,1,"uniform"
88.02,1,"uniform"
88.056,1,"uniform"
88.092,1,"uniform"
88.128,1,"uniform"
88.164,1,"uniform"
88.2,1,"uniform"
88.236,1,"uniform"
88.272,1,"uniform"
88.308,1,"uniform"
88.344,1,"uniform"
88.38,1,"uniform"
88.416,1,"uniform"
88.452,1,"uniform"
88.488,1,"uniform"
88.524,1,"uniform"
88.56,1,"uniform"
88.596,1,"uniform"
88.632,1,"uniform"
88.668,1,"uniform"
88.704,1,"uniform"
88.74,1,"uniform"
88.776,1,"uniform"
88.812,1,"uniform"
88.848,1,"uniform"
88.884,1,"uniform"
88.92,1,"uniform"
88.956,1,"uniform"
88.992,1,"uniform"
89.028,1,"uniform"
89.064,1,"uniform"
89.1,1,"uniform"
89.136,1,"uniform"
89.172,1,"uniform"
89.208,1,"uniform"
89.244,1,"uniform"
89.28,1,"uniform"
89.316,1,"uniform"
89.352,1,"uniform"
89.388,1,"uniform"
89.424,1,"uniform"
89.46,1,"uniform"
89.496,1,"uniform"
89.532,1,"uniform"
89.568,1,"uniform"
89.604,1,"uniform"
89.64,1,"uniform"
89.676,1,"uniform"
89.712,1,"uniform"
89.748,1,"uniform"
89.784,1,"uniform"
89.82,1,"uniform"
89.856,1,"uniform"
89.892,1,"uniform"
89.928,1,"uniform"
89.964,1,"uniform"
90,1,"uniform"
90.036,1,"uniform"
90.072,1,"uniform"
90.108,1,"uniform"
90.144,1,"uniform"
90.18,1,"uniform"
90.216,1,"uniform"
90.252,1,"uniform"
90.288,1,"uniform"
90.324,1,"uniform"
90.36,1,"uniform"
90.396,1,"uniform"
90.432,1,"uniform"
90.468,1,"uniform"
90.504,1,"uniform"
90.54,1,"uniform"
90.576,1,"uniform"
90.612,1,"uniform"
90.648,1,"uniform"
90.684,1,"uniform"
90.72,1,"uniform"
90.756,1,"uniform"
90.792,1,"uniform"
90.828,1,"uniform"
90.864,1,"uniform"
90.9,1,"uniform"
90.936,1,"uniform"
90.972,1,"uniform"
91.008,1,"uniform"
91.044,1,"uniform"
91.08,1,"uniform"
91.116,1,"uniform"
91.152,1,"uniform"
91.188,1,"uniform"
91.224,1,"uniform"
