GEOID;name;income;jobs;wage;population;percapjobs;price;Intercept;income.1;wage.1;percapjobs.1;residual;Local_R2
48485;Wichita;35866;82616;35156;127701;0.646949;2.0550264480653;2.01513254436988;1.13978629833912e-05;8.86070891600566e-06;-1.02926149895072;-0.0145292352333177;0.362871066589176
55073;Marathon;36536;92289;37529;131043;0.704265;2.28342292272425;2.35830553750108;-3.12294250760188e-06;-7.01646012367356e-07;0.105016663603488;-0.00841027471366118;0.403021187973055
55077;Marquette;28950;6000;27854;14882;0.403172;2.28808032339934;2.34915530350357;-8.68597844638657e-07;-2.4217442583569e-06;0.0693931802847086;0.00354880478858632;0.706075478492727
55085;Oneida;36519;27496;31675;36124;0.761156;2.31425689044218;2.22872774384872;-7.69195761082556e-06;5.61242886597465e-06;0.228805312086723;0.0145015261267778;0.203376307184116
55089;Ozaukee;60371;54833;40033;85821;0.638923;2.291235720894;2.2720975031045;7.46956407607912e-08;-6.31763539708548e-07;0.0255732533946135;0.0235808172676415;0.6117345553665
40031;Comanche;35272;67037;37699;112249;0.597217;2.04565059163846;2.00109788899076;7.8573655768884e-06;6.69235746146124e-06;-0.653421572314518;-0.0946530087669726;0.345920873138376
40035;Craig;28504;9881;29569;15101;0.654328;2.01920614533109;2.11052893789804;3.46839377182432e-06;-6.0912214838411e-06;0.13992355344097;-0.101630459459254;0.794388069130388
40041;Delaware;28980;15944;27306;40463;0.394039;2.07882889935455;2.11398543274432;2.87191583669352e-06;-5.44546268408716e-06;0.117467446014135;-0.0159776052454301;0.841087779505824
46109;Roberts;31334;5457;26048;9951;0.548387;2.33721039744569;2.41484937900629;-1.36252518421857e-05;5.65415353578786e-06;0.236063311387246;0.072561217220529;0.26508853601529
46111;Sanborn;43863;1221;26760;2444;0.499591;2.42;1.75360607475746;7.70443883722874e-06;-1.27451088064102e-05;0.667245415002469;0.336163432058215;0.311049806225992
46121;Todd;18112;3586;29505;10096;0.35519;2.35666666666667;1.17124859688055;2.22579665247981e-05;1.45481268002505e-05;-0.871522486137916;0.662595370698913;0.340758616764878
48489;Willacy;23087;5720;31690;20382;0.28064;2.0667544501685;2.70918246204763;6.39011367447148e-06;-4.218477022648e-06;-1.35408692407612;-0.276262075061223;0.808935668857271
48497;Wise;33187;33064;42416;58484;0.565351;2.11869094110706;2.07515267314988;1.287898990889e-06;1.56685078184963e-06;-0.109108304660241;-0.00397828946841905;0.353581000256769
48507;Zavala;16687;4701;22483;11729;0.400801;2.18730476445518;2.39685657260784;-7.76226403492435e-07;-1.06636490478076e-06;-0.440262123205853;0.00383366323964163;0.653898485088269
55105;Rock;31826;84361;37672;160186;0.526644;2.24204543672477;2.21241614119377;1.25434763464353e-06;-9.02485597091497e-07;0.0532141939041481;-0.00431807080999302;0.664005585434924
55119;Taylor;28862;12345;31235;19245;0.641465;2.25968663852111;2.3485399241026;-2.75411125090725e-06;-5.88097113628098e-07;0.100362025277612;-0.0553736398583409;0.473057584490261
55123;Vernon;28045;14938;29557;29072;0.513828;2.32538925521751;2.33444813010005;-8.6103977890567e-07;-2.06321747986194e-06;0.0869100113797211;0.0314147074419293;0.776039042244162
40045;Ellis;33044;2630;34359;3877;0.67836;2.20125;2.07653815368755;2.56424552347901e-06;7.83119567151596e-07;-0.090918014316754;0.0747468562187628;0.210950219252261
40069;Johnston;25470;4904;28719;10428;0.470272;2.02358750371477;2.12061369056555;1.27089151017553e-06;-2.30122576832323e-06;0.0455764811191779;-0.0847402337033523;0.584471623828082
40093;Major;32613;5263;30960;7132;0.737942;2.15919511320651;2.16852279999959;5.14258267156551e-07;-2.32073630124285e-06;0.0488618135700475;0.00969361979711136;0.232893877838928
46125;Turner;41498;4248;31023;8316;0.510823;2.4347619047619;2.09106373295936;2.00668711190105e-05;-3.0244806061232e-05;0.425218656108938;0.232036302973912;0.366065523221679
47039;Decatur;29560;6736;32320;11537;0.583861;2.11486666666667;2.00186677587669;4.61040252926643e-06;1.22040006376375e-06;-0.160684579440764;0.031090521200881;0.458427475533443
49009;Daggett;23825;640;33768;912;0.701754;2.42229100529101;2.26148543009137;1.73635166085809e-06;-2.6820469702458e-06;0.150800903030295;0.104179222065835;0.402720570164154
49021;Iron;23147;24483;28447;44194;0.553989;2.34855396897853;2.18106430814716;-9.25109502095007e-07;7.82086548033419e-06;-0.0891860839556438;0.0158311196218026;0.33700643683304
49027;Millard;28796;6772;34169;12095;0.559901;2.38539070951633;2.2817195290519;-1.24916002742392e-06;2.96565622854296e-06;0.0180093502203059;0.0282250317433466;0.318393282150282
50009;Essex;23256;2419;28795;6459;0.374516;2.360755524432;2.33595646638896;3.71038655714774e-07;-6.10148112478416e-07;0.000264908768133527;0.0336401853923394;0.701351851156908
55127;Walworth;33958;56474;33272;100538;0.561718;2.24948298979443;2.17106470836917;1.50956528587516e-06;2.35916039479231e-07;0.0305171972714775;0.00216500596502112;0.646282691056539
56001;Albany;35993;22042;31407;33099;0.665942;2.12061900635857;1.49935756427176;6.63774581714436e-06;4.36650358205739e-06;0.32695580091043;0.0274766789187555;0.233114342001585
56005;Campbell;50332;34718;53833;41474;0.837103;2.13522506692859;1.57161258095964;1.68887777529247e-05;7.24800403377547e-06;-0.537737745361494;-0.226473397186149;0.266463199451682
56015;Goshen;35412;7706;29010;12159;0.633769;2.18163783182434;1.12739361814475;1.43663450622555e-05;9.20355808340904e-06;0.0538769942265381;0.244362413581345;0.251306021363711
40103;Noble;31497;6743;35807;11000;0.613;2.16650651120694;2.23672959320363;-3.63673007615434e-07;-5.57693818626331e-06;0.141446204898001;0.0542184287572334;0.433968744905964
40107;Okfuskee;23662;4688;27881;11107;0.422076;2.15853293825914;2.17376213710187;8.60239054455348e-07;-5.36917482090185e-06;0.143081919927735;0.0537223433968887;0.728436235237383
47043;Dickson;30204;24545;32224;47915;0.512261;2.04812508139557;1.97276419784387;4.89724595517863e-06;1.21105477024408e-06;-0.121734555165329;-0.0492206972313127;0.373299234902317
50019;Orleans;32350;16052;29732;27265;0.58874;2.36491667918194;2.33093323436162;1.80487998009121e-07;1.13140250867315e-07;1.84745013165121e-06;0.0247796844781409;0.741602131936582
50025;Windham;38356;34365;35491;43559;0.78893;2.29413864634473;2.24040455952512;2.52137407114951e-06;-1.8478754456761e-08;-0.00332009080429244;-0.0397005883407484;0.731109600969118
56019;Johnson;42755;6310;34715;8403;0.750922;2.19998073758088;1.78461011568289;9.11470606144553e-06;5.73589761817854e-06;-0.256680373735563;0.0192966180320684;0.261431366548367
56041;Uinta;44580;14028;40984;20537;0.68306;2.17148553309418;2.33351826519701;6.82065140440077e-07;-2.41648996585597e-06;0.106490739436205;-0.166141335782309;0.477717166916726
56043;Washakie;44545;5887;34722;7807;0.754067;2.23721088194813;1.96135257438252;4.25178572102924e-06;4.33824422553617e-06;-0.0851065685701954;6.05146531684753e-06;0.272836063244621
40121;Pittsburg;31359;25747;35753;44776;0.575018;2.04654153172428;2.1495368013271;4.66300762444627e-07;-3.41322633956703e-06;0.0882720416918982;-0.0463429267633764;0.787755447029292
40127;Pushmataha;25411;5336;26591;11672;0.457162;2.12322382868046;2.15197310298979;-2.1695900515707e-07;-1.79417012514894e-06;0.028853268122945;0.0112820310069308;0.794510854937786
47087;Jackson;27716;7342;29758;10934;0.671483;2.00888484848485;2.20762000892905;-1.27471338440754e-06;-2.12542774299804e-06;0.00797688561193849;-0.105513068587192;0.656469310815732
47101;Lewis;23745;4683;23796;11510;0.406864;2.14779955169498;2.01284042087322;4.79201378569367e-06;-4.35668664558983e-07;-0.10025399761774;0.0723296775090474;0.544200516155399
51011;Appomattox;29799;5772;31381;14529;0.397274;2.07065489931863;2.07490787943564;1.26048970085788e-06;8.20630181182007e-07;5.88875451195285e-06;-0.0675688478776033;0.337126167079549
51025;Brunswick;25420;6894;30116;17762;0.388132;2.0776912089197;1.93100992581492;4.34638749597464e-06;1.74657281716222e-06;7.74489372970278e-06;-0.0164066800456446;0.241939048965526
51153;Prince William;0;0;0;0;0;2.14402307093239;2.15301415954476;1.79328275432598e-06;1.57687250543202e-07;1.30059406216884e-05;-0.00899108861236497;0.548618344387882
51181;Surry;31430;2990;66036;7096;0.421364;2.02543492063492;2.0103621037592;2.00232836947651e-06;5.23578611644278e-07;1.30973039369174e-06;-0.08243595284871;0.272509637056476
40131;Rogers;34076;43926;38234;84464;0.520056;2.05989374451209;2.15433521087617;2.04488796600142e-06;-6.35870901600189e-06;0.156283270758251;-0.00228024083318301;0.801401657620386
40151;Woods;32512;5831;25850;8379;0.695906;2.23178797316051;2.17233602600066;-1.28868405716243e-06;-1.86851368324124e-06;0.118354399062068;0.067287185504417;0.1690752342479
47115;Marion;30050;11165;29384;28078;0.397642;2.04318268450217;2.08560770265859;-8.57830572552921e-07;1.46001395331832e-06;-0.0220483385465352;-0.0507809140191875;0.746955758820254
47125;Montgomery;38270;65191;31103;155495;0.419248;2.04151453538033;1.93588779415795;5.4572906844151e-06;2.47149486096316e-06;-0.156168625469295;-0.114621294039976;0.2969091557682
51043;Clarke;38909;7094;37920;14562;0.487158;2.19920988045248;2.19730798979429;-2.24453408950567e-06;4.4914645151226e-06;2.03541691726643e-05;-0.0810917825630253;0.684281648444504
51049;Cumberland;29562;2157;28393;9636;0.223848;2.10851461485633;2.05120806212574;1.95262290663285e-06;4.48876732708094e-07;4.66527594804002e-06;-0.0131628870197678;0.295475918918905
13035;Butts;25219;9368;30652;24388;0.384123;2.19023763425317;2.16433952926835;-3.9549075961379e-07;1.62763684056992e-06;-0.0430648026414861;0.00252384319943211;0.112692652773087
13055;Chattooga;21829;9568;29377;26845;0.356416;2.15976648139876;2.02803791759285;9.30819721762784e-08;3.47192395224544e-06;-0.0536771260086194;0.0468333540336405;0.666305016243588
08047;Gilpin;41506;5283;41547;5238;1.008591;2.4196313559322;2.05892776904544;8.19815094953572e-06;-7.04364116281278e-06;0.178935133462492;0.132600927772653;0.248913106134664
19015;Boone;38489;14719;34509;26186;0.562094;2.6192364294088;1.30499467423288;1.93655265599228e-05;1.39458301229899e-05;-0.185335171366877;0.191801139511081;0.348830675648922
19019;Buchanan;32345;10328;28413;21033;0.491038;2.27808575914424;2.07099560276589;7.17079983468966e-06;-1.06545694960678e-06;0.022558619365824;-0.00565367530167027;0.554036403924296
19033;Cerro Gordo;37043;33697;33120;43740;0.770393;2.34109691090659;2.09663374175101;1.03843369587036e-05;-5.14670996869189e-06;0.0440704551247548;-0.00369636077753643;0.606399369917902
21129;Lee;22466;2756;27301;7371;0.373898;2.28008948764893;2.14836408631627;-3.07142919576597e-06;6.07333920464039e-06;-0.169886214194282;0.0984400117336692;0.392235838709088
21143;Lyon;26832;3274;25468;8331;0.39299;2.18714288682279;1.67981992661259;1.3927568059171e-05;6.67144225781951e-06;-0.419638380736876;0.128623849870161;0.198127939039057
13057;Cherokee;35051;76283;35307;210115;0.363054;2.18717904287273;2.08991345983097;1.44622368574442e-06;5.70239806288262e-07;0.0291368998874333;0.0158622717403727;0.440573395817708
13065;Clinch;22272;3135;30140;7089;0.442234;2.21481369918068;1.73112625893214;1.39456219803033e-05;9.91933444575513e-06;-0.601250732689699;0.140015323828464;0.131641463211927
19039;Clarke;29962;6604;28575;9085;0.726912;2.3113673015873;1.03624602830756;2.12740362180068e-05;2.10416133506117e-05;-0.264110499297681;0.228429589887566;0.236724542741732
19043;Clayton;31927;11495;29162;17555;0.654799;2.3739286263525;2.23097578291616;2.44873898778682e-06;-2.06816454642433e-06;0.0705338850445363;0.0788982508828182;0.673637098654692
19051;Davis;25246;4235;27081;8573;0.493993;2.31106182953951;1.71345553242764;1.0805453116123e-05;9.21316844565064e-06;-0.165238075001119;0.156936465449593;0.240995333749133
19053;Decatur;23711;4557;23339;8201;0.555664;2.61319166666667;1.06126411203548;2.0301345361298e-05;1.97851634083079e-05;-0.217881194250351;0.72986516190488;0.221470479866478
21149;McLean;32437;3274;26404;9672;0.338503;2.22292386745737;1.8226484704925;9.45019017195947e-06;3.58411933589176e-06;-0.204317052849543;0.0682664267528614;0.204070590447186
21173;Montgomery;26034;14269;29892;25515;0.55924;2.12956963850737;2.18898852027284;-3.02869053568602e-06;4.8901004221639e-06;-0.151553053668715;-0.041990304445052;0.279779457888494
13067;Cobb;44352;459022;49383;704822;0.651259;2.20631814236418;2.07771810357846;1.15808461754134e-06;1.64308403424854e-06;0.00252529447355537;-0.00554836978832229;0.349820547835205
13081;Crisp;26341;11390;29290;22233;0.512302;2.15673925748045;1.99206747167029;4.99736780146561e-06;1.31088581094319e-06;-0.0196740432181639;0.00471932683798038;0.125922031962351
16021;Boundary;24382;5810;29928;10937;0.531224;2.57659595772277;2.27335836766145;-3.09653998402176e-06;1.73062538642758e-05;-0.398924624324428;0.0727141969338065;0.606968887982308
21093;Hardin;34176;65764;37618;98795;0.665661;2.09968623748557;2.06370930851214;3.39585545800005e-06;1.5062471302686e-06;-0.101195116414375;-0.0693801893181138;0.373292105672951
01053;Escambia;26612;17800;32039;37532;0.474262;2.16040720062116;2.05818301732936;-2.06085141831155e-06;2.78624342863734e-06;0.0971492544516849;0.021724908311028;0.21103040683106
19057;Des Moines;34928;27588;33771;40803;0.676127;2.23282808024684;2.00644580152519;9.05695213130605e-06;-3.20354022100979e-06;0.0534452255577887;-0.0179079485375979;0.409165001868057
19071;Fremont;37243;4741;33439;7422;0.638777;2.16201794871795;1.24841279711439;2.33413829629969e-05;1.60873931245269e-06;0.121584625544678;-0.0871580703079964;0.22215409651978
19077;Guthrie;38501;5355;31538;10984;0.487527;2.58222222222222;0.956249606398929;2.41809046510762e-05;1.63258773993064e-05;-0.0818397949797848;0.219997194159991;0.285071472994457
21201;Robertson;24608;815;22858;2234;0.364816;2.14117647058824;2.22496314705316;-2.41464335514631e-06;2.74499618738535e-06;-0.117860891719286;-0.0441147165592759;0.253630940908714
21211;Shelby;32160;20503;33405;41376;0.495529;2.15558676912272;2.06109543021594;3.20147493991616e-06;3.08715680490887e-06;-0.150137688851264;-0.0371969894101194;0.273906045297708
13085;Dawson;33241;12356;28223;22104;0.558994;2.19989222558333;2.13045696754122;1.46337122775884e-06;-1.16893386199948e-06;0.0777146893746556;0.0103401103750982;0.381737176823651
13089;DeKalb;37957;471426;48370;740426;0.636696;2.20759214616364;2.12811187937953;3.945615147873e-07;1.19224579922734e-06;0.00500865646942288;0.00364597451924542;0.193854988484469
22001;Acadia;30374;26736;34324;59936;0.446076;2.14500987344717;2.42956546311766;-3.46971075725276e-06;-9.52651617956143e-06;0.208919281445551;0.0546276688274663;0.225801276360544
22085;Sabine;25368;8696;29827;23706;0.366827;2.16191074316028;2.43576496162813;-1.84739217815061e-06;-8.18222512256544e-06;0.00401893097119288;0.0155874026468616;0.242524089876462
26109;Menominee;28736;11452;30068;24156;0.474085;2.35159442261684;2.17161200182707;-8.61379363581166e-06;7.10476430001192e-06;0.299469261418406;0.0719084569361472;0.205098110779129
01057;Fayette;25014;7377;26474;17577;0.419696;2.0933770162586;2.16811916431939;-3.39822097833235e-06;9.14204637920311e-07;-0.017835088506705;-0.00645638678717786;0.667462404997231
01067;Henry;28022;6292;32593;16623;0.378512;2.09065121799078;1.96909888499437;3.3316446530528e-06;-5.05078283615629e-06;0.479879762320403;0.0111729029119854;0.146618924188758
19085;Harrison;36196;6791;29571;15245;0.445458;2.24216841160377;1.59220514019469;2.1972760248658e-05;-1.40211547297621e-05;0.452923933058049;0.067498218590277;0.330287686218442
19091;Humboldt;39857;6547;29836;9565;0.684475;2.67466351829988;1.81338346110531;1.26303641937196e-05;1.69603116756278e-06;0.0193561742816895;0.294020028218625;0.485562689158584
19095;Iowa;38560;13450;34773;15750;0.853968;2.2990191839533;1.8806545607196;9.97307260432235e-06;3.9060199094692e-06;-0.0876326633180657;-0.02718559647254;0.41486851785744
19099;Jasper;32624;16812;31629;36460;0.461108;2.28698652610268;1.53026284867203;1.54100908637484e-05;1.39226512216613e-05;-0.301268845597557;-0.0474571875424066;0.335741373823934
21225;Union;33258;8252;32145;15047;0.548415;2.23339870935844;1.55829094241889;1.86534637827335e-05;5.66045300676887e-06;-0.389544892111252;0.0864078685580045;0.17983804290554
22049;Jackson;27907;5907;33685;15156;0.389747;2.04443231581664;1.97665764190305;-2.45054100149222e-07;2.99052828596566e-06;0.0602672406488607;-0.0496115228674681;0.20881741385796
13095;Dougherty;28732;62024;36814;95322;0.650679;2.1127066118992;1.90779864643575;8.75543143519655e-06;-3.28963515589293e-06;0.234538990052424;-0.0781580574118963;0.128081904704392
13099;Early;30637;6146;37929;11698;0.525389;2.26901169726895;1.96671896127829;3.72119119262062e-06;-3.09778222084127e-06;0.374747253561099;0.108894298475411;0.137434882646566
01077;Lauderdale;31118;45008;28657;89200;0.504574;2.05923793486033;2.06987253126136;3.62659000833181e-06;-1.67218560071126e-06;-0.0752383068395026;-0.0376037080854852;0.749427602138941
01083;Limestone;31130;41516;38368;76314;0.544016;2.07059544928201;2.05978180829585;2.79868737659843e-06;-1.00141664140227e-06;-0.058092891214653;-0.00628368104299959;0.787560961325886
19119;Lyon;39228;6753;27865;11189;0.603539;2.20985493288224;2.16655330400953;1.30786406345885e-05;-2.10652961591397e-05;0.407756340956267;-0.1288596627309;0.412305976210234
19129;Mills;41657;6562;31405;15127;0.433794;2.17523782867746;1.259565251343;2.44041512238136e-05;-1.69372693115723e-06;0.215985801603314;-0.141433000743666;0.248588695901075
22089;St. Charles;36404;30967;56089;51619;0.599915;2.11378879619992;2.00967203185706;4.47101069561561e-07;1.47641362196608e-06;0.0479752347367796;-0.0237511295830295;0.236900592867165
22121;West Baton Rouge;33392;14438;41804;22629;0.638031;2.14664868031607;1.99869407912344;1.20265796443886e-06;-4.07164988181997e-07;0.16812175480435;0.0175496802704771;0.196636982249321
23019;Penobscot;33149;95667;34593;149268;0.640908;2.30870958419904;2.22406640191487;8.09315923960725e-06;-4.78073437166967e-06;2.53035400957983e-05;-0.0182732264716727;0.64840164204654
13101;Echols;19960;1840;28602;4190;0.439141;0;1.68158913558618;1.42875937787706e-05;1.21183490769359e-05;-0.655184499559401;-2.02566015138795;0.129934905770571
13109;Evans;25125;6392;28742;11587;0.551653;2.10092402926613;2.19990233889317;2.62397253331545e-06;-1.00965014828466e-06;-0.162434819897901;-0.0462785992634509;0.157490466106282
12023;Columbia;25095;28652;33439;68901;0.415843;2.32965152089951;1.72756319071369;1.01777463708983e-05;1.52756043379483e-05;-0.740769116307657;0.143920503184196;0.126228083706134
26103;Marquette;30838;36798;34911;65462;0.562128;2.42393138949801;2.02782342082533;-1.20459623222462e-05;1.36723570972809e-05;0.353536936346135;0.0915326851885605;0.161285340248616
47063;Hamblen;28274;41221;34034;62515;0.659378;2.00510146358972;2.11817706760218;1.22488255878622e-06;-3.96769488159197e-08;-0.0224510367639804;-0.131553848484218;0.439440678546394
01111;Randolph;25245;8550;27823;22620;0.377984;2.07619214919826;1.98451891093042;7.61338205581706e-07;2.64907247309202e-06;0.0680808697890082;-0.0269853676372298;0.263867838249549
01125;Tuscaloosa;34492;112218;37459;181780;0.617329;2.01489869221954;2.17136024761976;-4.51654162046859e-06;1.65305442546443e-06;0.00413296810621901;-0.0651501686185343;0.561041416449398
19133;Monona;37952;5081;26518;9019;0.563366;2.24855569920276;1.79879416079252;2.0266840269228e-05;-2.04134963496872e-05;0.533623820319845;-0.0787060044448142;0.374191876521516
19149;Plymouth;41253;16137;34079;24262;0.665114;2.3447671957672;2.11794061797421;1.70152650387528e-05;-2.72251329969054e-05;0.537763876027778;0.0950268739105136;0.41410976958464
25013;Hampden;37516;250340;42456;469204;0.533542;2.2242239135472;2.18401968707076;4.2715256839134e-06;-2.93478428293383e-07;-0.00185434366102499;-0.106597040704043;0.725006535491957
26001;Alcona;25293;3691;27334;11299;0.326666;2.36311664476397;2.46195116605718;2.97859872844904e-07;-4.58566910204136e-06;0.000814730464006341;0.0187102434363595;0.84196274929773
13115;Floyd;32032;54438;36068;95696;0.568864;2.16318983335342;2.01701408044581;5.97569719452153e-07;3.59936879876861e-06;-0.0500333893927723;0.0256745598436607;0.600136519511481
13123;Gilmer;27240;14251;29286;28918;0.492807;2.22267705910902;2.10282224681316;2.31871894943603e-06;-1.61981968012805e-06;0.0721801479494331;0.0685600650949318;0.525426564046121
19153;Polk;43098;342432;44455;422893;0.809737;2.52623018320816;1.28217764609523;1.90267614823814e-05;1.763119742834e-05;-0.30706359884867;-0.111116953590676;0.30971637068237
19167;Sioux;35482;25404;29601;32064;0.79229;2.36973585552422;2.17658677566982;1.44535224824129e-05;-2.43149327232787e-05;0.466026946563694;0.0308270291822561;0.420608024563595
19171;Tama;34775;8173;29507;17549;0.465725;2.28641750875078;1.82187867211563;1.18440146277178e-05;5.18698423950714e-06;-0.135057973426526;-0.0374892413248125;0.439623169814419
26005;Allegan;31837;60061;38641;113355;0.529849;2.30293275436894;2.26547685459027;-1.38427923607575e-06;3.01012558140103e-06;-0.158853614299588;0.0493813639097169;0.763442626315752
26009;Antrim;30727;11465;27829;24013;0.47745;2.36014280281717;2.46706196726497;-3.88992586281078e-07;-4.42555859456297e-06;0.0694054908462613;-0.00494537072559798;0.8107610507844
13125;Glascock;23347;878;22866;2790;0.314695;2.14464285714286;2.37821768675003;-2.22304529862923e-06;-2.53191454924997e-06;-0.141650720482252;-0.0792018594547712;0.288868874602677
13129;Gordon;26643;27902;34160;52964;0.526811;2.16631678729847;2.04776074778479;1.53850093187083e-06;1.47124523217624e-06;-0.00322035712020074;0.0290045416095461;0.610215205584022
04003;Cochise;33259;60273;41787;128425;0.469325;2.28660723068667;2.24586719051238;-1.23802072226327e-05;1.06274209363177e-05;0.0310625299348749;-0.00617310833576612;0.404253184760364
04017;Navajo;22613;42494;35216;112348;0.378235;2.25214344962354;2.23759602385542;-1.58273152154256e-06;1.64727431268847e-06;0.0934818217436607;-0.0430307753780923;0.331399517715075
05021;Clay;29345;6758;25978;15774;0.428427;2.12425872850873;2.16086981047008;5.56350739461145e-06;-4.85361922039799e-06;-0.143140216058875;-0.0124597530032711;0.476901714175336
05023;Cleburne;31616;13474;28293;25334;0.531854;2.15293628428184;2.14696285444596;1.91348679473638e-06;-3.5354371257087e-06;0.0180194698240697;0.0359210268273626;0.623935866830834
19177;Van Buren;27463;3638;29405;7690;0.473082;2.211;1.85492200920284;9.61330193363895e-06;3.25976515478485e-06;-0.0476972567943827;0.018779199055984;0.28952686012944
19181;Warren;37612;15565;29791;44793;0.347487;2.59592004372907;1.20405774898006;1.96020927692763e-05;1.90686166725595e-05;-0.3073448130711;0.193313549278411;0.266724816356345
19185;Wayne;25734;3503;24964;6267;0.55896;2.35;1.30492050227002;1.67972253587826e-05;1.77339086641433e-05;-0.276845894259495;0.324856185510685;0.220885129878362
19187;Webster;35290;25667;34578;38372;0.668899;2.63477663929219;1.52516217704385;1.6611759767996e-05;7.51435625154431e-06;-0.0540743504518046;0.299724328512716;0.411119729531104
06019;Fresno;30997;450031;37669;903133;0.4983;2.82061302886248;2.53307969440452;-2.50110176281934e-06;2.09540311021352e-05;-1.1631422077096;0.155336350315431;0.488929472218256
08077;Mesa;36665;91728;40077;141905;0.646404;2.2539305538947;2.19216095022326;1.01637767010386e-05;-5.29856254644179e-06;-0.0620465466486403;-0.0584276419585206;0.339680351202353
12095;Orange;36639;857896;43385;1075737;0.797496;2.21361775164379;2.17135010036059;2.80185825242133e-06;3.03214598441964e-06;-0.255343513195228;0.0116961436378333;0.216004832477778
26011;Arenac;27273;9320;27390;16374;0.569195;2.35069093359773;2.4193636402271;6.7675428537413e-07;-3.96532253821841e-06;0.0195250424881923;0.0103668015083644;0.882252601151337
26021;Berrien;33669;87983;38432;160319;0.5488;2.26250755736619;2.15781933803654;-6.55810517987395e-07;5.13081753701827e-06;-0.190214042349881;0.0339705905186931;0.641283077446396
13161;Jeff Davis;24956;6209;29347;13462;0.461224;2.10955104412943;2.00217074260782;9.4084051611019e-06;1.5430006668807e-06;-0.324717923695502;-0.0229305986112673;0.140912886420743
13167;Johnson;20779;2826;27428;9435;0.299523;2.14167433261183;2.28337283426803;-4.45643529321289e-07;-2.78581302255771e-07;-0.201183011325001;-0.0645386077010599;0.192319287421987
05031;Craighead;30622;57308;32616;93419;0.613451;2.0577325849033;2.15068168998923;9.80651509423956e-08;-1.59486914240833e-06;0.000515361699050289;-0.0442499533389435;0.5360546809212
05037;Cross;27296;8130;28997;18718;0.434341;2.11064344021866;2.12963929987153;-1.40402102398416e-06;-1.01347569837514e-07;0.0391494783342516;0.00526285013120598;0.494230585561368
05047;Franklin;29086;7395;32261;18069;0.409264;2.12094210289116;2.16605155230802;7.61651136548208e-07;-3.24616239896186e-06;0.0112545450841763;0.0328555306390834;0.836812768545789
20021;Cherokee;31469;12595;32042;21178;0.594721;2.11716437160086;2.05004292124923;4.6345682847589e-06;-4.83145923058993e-06;0.117604622669013;0.00614389886678035;0.757366197786804
20023;Cheyenne;36950;1731;27581;2728;0.634531;0;0.903116383874881;-1.67747301987426e-06;1.16549330832554e-05;0.930746399883533;-1.75317590902429;0.281850649298192
20027;Clay;39861;6912;25116;8796;0.785812;2.15043237807944;2.00142409479181;4.83193465582193e-06;-1.27701608253931e-06;0.0610449323226587;-0.05949376845737;0.157866086976676
20035;Cowley;32796;20917;31875;33988;0.615423;2.16534019980391;2.23109023390911;3.69382383634461e-09;-5.02827797865216e-06;0.108164965748145;0.0278379761021839;0.372744356739685
12119;Sumter;27504;24329;34258;75219;0.323442;2.2638276279973;2.10639641406988;2.84514387834718e-06;6.22957769312202e-06;-0.378389750272629;-0.0118473583059377;0.153571850501401
13183;Long;22685;1796;27371;11413;0.157364;2.15540406558682;2.10506811582368;4.96925473380772e-06;8.0349279567743e-07;-0.231855113047769;-0.0478983471741223;0.139326208900512
26043;Dickinson;34209;17894;35338;26883;0.665625;2.36561990511493;2.01823286710384;-1.23338473552411e-05;1.29310665533319e-05;0.437414846733662;0.0212033349678018;0.154641786094144
26049;Genesee;29488;199443;38955;428859;0.465055;2.25473403777056;2.32899357859145;2.75595750306657e-07;-3.70571214241393e-07;-0.11706788952099;-0.013507699293974;0.79237799645294
13177;Lee;28746;8783;29537;33804;0.259821;2.13144093650827;1.95126543348693;6.73957128035321e-06;-2.06814943701028e-06;0.180183709457306;0.000711205342370125;0.128726640121284
54001;Barbour;25193;5827;27522;15612;0.373239;2.38139206349206;2.11110983211492;5.78484195905754e-06;3.06768059310566e-07;2.41718459549168e-05;0.116092815498647;0.227499116191591
21205;Rowan;23934;13251;27819;22696;0.583847;2.29359655938177;2.20531638501475;-5.04397160927054e-06;5.67712234863741e-06;-0.111027257043703;0.115893655189751;0.288803935965925
53047;Okanogan;32084;24914;27218;40115;0.621064;2.76132081402277;2.54035688568358;9.36623972758568e-06;5.348146218536e-06;-0.822320247821163;0.285605151536014;0.560169756645097
21165;Menifee;19255;1876;27341;6693;0.280293;2.2154319315605;2.18313306947972;-4.19358315499242e-06;5.93754989147128e-06;-0.13899373084733;-0.0103332760521679;0.319037418592888
12031;Duval;39473;647325;46109;853116;0.758777;2.21784906116223;1.94862863206839;5.42612947872019e-06;7.9769647577602e-06;-0.407502689327143;-0.00357137973566823;0.126419900616101
05051;Garland;33298;54194;29864;97700;0.554698;2.09743839164744;2.16651847887606;-1.25398731515613e-06;-6.69161803412034e-07;0.000470164465843578;-0.00760176880033203;0.578751021808926
05055;Greene;27900;19924;29740;40618;0.490521;2.04624716406359;2.1573944987877;1.5740422640151e-06;-2.45619767671748e-06;-0.0484905478688396;-0.0582301629533868;0.517998711871353
20041;Dickinson;34140;9767;28750;19203;0.508618;2.09124123568578;2.13253440520932;1.76236008756389e-06;-1.36743207596949e-06;0.0270026224417841;-0.0758804905499511;0.109939531746477
